HashOwner,HashApp,HashFunction,FunctionID
b132441b5dea714ec6ba6a4dab9175602e2a65d3a4268ba4fdda262873491e04,4a1146f4c29131ba49810d5ce33bb8a2619eae944e57aa22d57b8f9f5429f279,8b40c44ecd6d5b22c1ef146fec9ea0bdcad9102f3da2cb554b71873ced537c33,18887
ef495d7863731a90a5317b3f7d10d646ffd5ee9cac69a5d5d55f63d1ad41a319,eea50180c21d7c7af5e183298de2d176fb6810301f6617729c14e46ec3e5d7f2,6f39ede4b4cbadbde727c14634f631db4242bb54689dc63acd241ff50095cf74,18888
b253b126bf031775362a4f6a99588111da5a35da0a445c72cca72dad2f12b8a8,4bad42ac3ab53765dd5c3430156e7ecf1eff8d7cc08fb542cc22c417e23fd6e2,429cbf34fbb23d21810c60e40c9d6f825e188fc959b1c0afd41ae1d945731b5d,18889
c424e45a0a70c9addd10be93b25aa6ea21c514a40feda16008145af35ada6adf,f5408216c7269595ba0de4af89990c62dfbdaaa26dd857b2f56fce3dff86c054,8a742e3989a243416a7f9c475eaa07e5736098a4204d80f18256e4fae7bcbbcc,18890
c424e45a0a70c9addd10be93b25aa6ea21c514a40feda16008145af35ada6adf,f5408216c7269595ba0de4af89990c62dfbdaaa26dd857b2f56fce3dff86c054,cd127839cad8213d7c7b6359bafe76867670eff3c13befdc92595272c9e969ce,18891
c424e45a0a70c9addd10be93b25aa6ea21c514a40feda16008145af35ada6adf,f5408216c7269595ba0de4af89990c62dfbdaaa26dd857b2f56fce3dff86c054,5e1741d6f1824547293fc713946bfcc47c8b9c4c7013b4c895ce9a577c74ff23,18892
02f70d020ab4905c85d4cde442a9e92b12a2eb474275754b66bb7fadaf70b47b,cffca0fd6ac5873fdb2d4e8576c412e63122e682d56c43406bd52e4f6a145c58,1cfef414c7290c41cea85c0f064a0ddfc77ae1ad922b9ca37e4638572a997306,18893
c424e45a0a70c9addd10be93b25aa6ea21c514a40feda16008145af35ada6adf,f5408216c7269595ba0de4af89990c62dfbdaaa26dd857b2f56fce3dff86c054,8cf5c9cb028236638832ca1902ffa9525ce915b3f1e32e826bbabe2a81016bf0,18894
c424e45a0a70c9addd10be93b25aa6ea21c514a40feda16008145af35ada6adf,f5408216c7269595ba0de4af89990c62dfbdaaa26dd857b2f56fce3dff86c054,d57f591e8359aad141b1a42ee09a2cdee3f9b23f5b5844429f1970cddd53e47b,18895
c424e45a0a70c9addd10be93b25aa6ea21c514a40feda16008145af35ada6adf,f5408216c7269595ba0de4af89990c62dfbdaaa26dd857b2f56fce3dff86c054,3c3b2614ded045a76ef2b8740312a182162ef69e453162f4619c4f8bb64c06b7,18896
c424e45a0a70c9addd10be93b25aa6ea21c514a40feda16008145af35ada6adf,f5408216c7269595ba0de4af89990c62dfbdaaa26dd857b2f56fce3dff86c054,257cbf90369046e75e235fdce17bcc1ab39f9797555c5aefb4af965c12745f7e,18897
64a4e7804bf8db45e6017a4b467773fa3640820f79d49df0e3cdd437baf2d90c,7d0870cf0526602f95b23a824c9328e42672e0d1d23ddc20a41ec8084c62aac7,3ac901d27c4aa494d91214bbfc5cd2d2cac691dc22179ba4c97be8d03f6fc2eb,18898
04bb60c95da530712a42e9cca1bd2feb8de65bf45d8cb4e4c61ecf2f94ab4c9f,b844a63b7a685bc072ecbb1f99a284057c45aa72f73d9789a55890c9a1afb88a,fbb1b02acc696c7bdfbba34c867cf8f39c805b4d453b9db98d912c1a59e1dea5,18899
ed40734dde4f086f8c8355bb2ab258900c074269066614f940a45fa93cb36850,37b503e5401371c886e45208101d009a16b51afae96346a95e96367161538a19,c693d694a58a92d5f6bec6f8caa1f5f225421d646ba4f4ee9c6d9604232fccdd,18900
fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,cdcd16313b3cb0aaf3b2328188df33b69ea25bf3ded3883384abadbe34e44c3b,adff18739ad34417af192db15d08c3856f4f43d888bf6b575c96672db66e0dca,18901
1aed993398c34ef9b090aa2be43e3c67fc0502e3f4257e2172c15160fef26462,76b178decac5d11dab32a3318b4db3a27057f6e91afa59b8fcab48ab5dd23b1f,7ef0cdc75365d22bed588543f60435cc539b5436e70f5862050bb506eb9d1f61,18902
d2c3afc5fb147280f8d718fe47343017c710db171299677d4cce774fef677610,addbdba78806a3bcb03ef55b96a18f59983186ea0c08e8a64976fbd270fd7be2,d77a8abb88d3949e04dc74c18e8adc9aa433a172c2ba0ecd908527971bd65d9e,18903
d2c3afc5fb147280f8d718fe47343017c710db171299677d4cce774fef677610,addbdba78806a3bcb03ef55b96a18f59983186ea0c08e8a64976fbd270fd7be2,7ddeea0a2df9513415193c0060f19e40591da263a19ffd6c43eb3db78d3fffc7,18904
ed40734dde4f086f8c8355bb2ab258900c074269066614f940a45fa93cb36850,37b503e5401371c886e45208101d009a16b51afae96346a95e96367161538a19,26b569a2fd79d4ad5bdbfd1012484f5ec1ddd2ef668ea2a258c917d3979591bb,18905
5524fe1574093d802919cc813a02cd2deabc49aa9da4d68c6060ab65bfe849af,f6c4184427d6cba59b8759b16b60ab73b9d199f6ca6fdbfe5cb7a134e3a0c019,0a678fbd7167c9799d71818d0e38c5c552423a4b004ee424e56f2d994b7123be,18906
60f814eb0994004eb7bbb2fcafc99b8eded08c524be5d41b20718ed2924105cb,b5bbbe62465d80468c61d9d8a20a0f906a6a03590e545590b86b8edfc143d1d0,2d856a1a03ad292fafff199e30aa92a103adb57e54f97246a22d2d60219d580d,18907
50e2233ad096af73595b3e7b553d276f8f77943d4860eb05feddeaacf1eadca1,f5ed9c6a39c7a03e6c1f08c30903503e023cf79dd2f56de6299ed1b128029f6e,d16dc8ada67633698a4e9e8c8797c16e577b6dac18763c295b49070232f66135,18908
f02b0399dc81ddc8608421499c14f4484ecc72933e5a46a47981520576149a0f,33b09742139b253eeec72d782df495e8767bf6f65d436253741008d2006ebe74,a9e6c03e36e9c5945c75083fba14e071af8b05e70b63820d977049cf5d3565e1,18909
f02b0399dc81ddc8608421499c14f4484ecc72933e5a46a47981520576149a0f,33b09742139b253eeec72d782df495e8767bf6f65d436253741008d2006ebe74,fcd44038fb425a63bbedafba83a3c5322febd85c4ae9295b73905a7aba7b7e1e,18910
484b16cb70496a7d87c1955573561b25452e4628d1a8beb758e6a89b1616cfde,6e925a9d2c68343666dee529634d93764ee4cfde8c4b903742700d789aed41bf,b3ae05c0b092c398372e4ed3fb03c3e3af9126bbd90ec38825d173c6d212694f,18911
445532124e123cd24f7086bfeaf44ba29bd709de9dae6fca49814089438e0c09,d4af86ef691de7c98d945f105ac22bccdbc7b9816fdd2c1474f8368131a80593,8d3b200662b1cf4449fc0b62692246c648f0b66517c38ea057024b1ef87a4ea8,18912
a8c98ed3b967032511ddf4a033d0d899df6b3c877090a575275e724599bb377f,575bc9cfc74d2354c2dc827c3799bdcdac5656c59917647c8efe011da0504e1e,3f6391a47513d794248f61e6bbf9cfaa3c0bed2739d2e85a7cf52249e1f04218,18913
a8c98ed3b967032511ddf4a033d0d899df6b3c877090a575275e724599bb377f,575bc9cfc74d2354c2dc827c3799bdcdac5656c59917647c8efe011da0504e1e,a0e55a038754031c4635ae9302a0d5e11ca1d9ab37264fe8fd76c7f724dbf215,18914
a8c98ed3b967032511ddf4a033d0d899df6b3c877090a575275e724599bb377f,575bc9cfc74d2354c2dc827c3799bdcdac5656c59917647c8efe011da0504e1e,43367f388016cb478f77fa5943c6f32aefd6895c6ce9afe0b755aa97d8ebf075,18915
64d675272c46c04ffffd05aca2fe1cd6e343625a56ef26f27a4c23193f3a8e99,8d178decc030c953c39fc35209f652bc41b2920976a62ec504ea8eeb4aea3a46,2c5cdee651ceca87b4c5b3ae7bed7b2a231eb63f86170b096e7b9aeed7317fc6,18916
6e77238d8804fe3863fb9d68169bd06d604e469d872983a897ed14fb9ea0a605,9b90e42c076ace09821cd0bf877552955e2d061ca2f4eaf6736075842d4113b8,8126f4807c6e8b2377cf9fd069839c2d9bcbbb99d514e00e553e706ff29a0177,18917
ce60184957a492cca696fd8fe47e6762473f6dd0584c8339f911cee1d80c75c3,86089d19561bde9f4f77a311e9b91acc87106ea970ebe278bf4e914faed8f35f,1b074086fb6430ac2a9df161ea2a1439547c2e347443e912152c57d16bc75e8a,18918
ce60184957a492cca696fd8fe47e6762473f6dd0584c8339f911cee1d80c75c3,86089d19561bde9f4f77a311e9b91acc87106ea970ebe278bf4e914faed8f35f,d23c9bd9f94ed63015da545fee2d09356965fa662cfdc5634918744b09a7e5d2,18919
ce60184957a492cca696fd8fe47e6762473f6dd0584c8339f911cee1d80c75c3,86089d19561bde9f4f77a311e9b91acc87106ea970ebe278bf4e914faed8f35f,4118b77a77a6cadac1ed60a563ac1ac980bf792bb700b88836a85203935c610f,18920
ce60184957a492cca696fd8fe47e6762473f6dd0584c8339f911cee1d80c75c3,86089d19561bde9f4f77a311e9b91acc87106ea970ebe278bf4e914faed8f35f,343d6d0fae8b7c87c91c11cc9d8b121fa5db646baff8eeada7c131b7344964ad,18921
7c4eec591f9a91bab286f2795f63afb2f40b739a7e6ff014063a103aae6001d7,1ec2b851a24c5dd0029c5770c1f025f2c7cd30315e158c938406a00650f86d37,2e7fd8675b45767da2b90ac3b2ec15e98a62c4ea01692c26b20408a71aeac4f5,18922
ffe4a34473b54e6902f910dd2fbc3c1be6a0d4d6974c128b5b6769f191b4ea90,61406d597e2e47a23b86b9cc8f12153a5549aeb11306579db39c9cb3d03955cf,d6add5e41cdfe7aa29056a4f3ff338e7258cbb9f70fc3250a902fa6ace428615,18923
fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,213b820f6abd4b7592092ad03b7f7db2591ca559fb0ac0692f01e2623b94bbe0,5eae4dfe9c3ee2422838d910facc37fe6906ac481f65e44e12f858d4b5bb4715,18924
aff65fcdc53721f7a8f20cf8aee4b4506fc185ef3eb92d2e55b2266fb4d9dbe3,d305ce3c1216ac8e5adb154c83741bdbbc4697ae2f4cf8245ed277dbbff429c3,648e5959901b602348ec067e089b1989b00e6ecd6099e129581d29efd414c852,18925
aff65fcdc53721f7a8f20cf8aee4b4506fc185ef3eb92d2e55b2266fb4d9dbe3,d305ce3c1216ac8e5adb154c83741bdbbc4697ae2f4cf8245ed277dbbff429c3,f67a5371dee56a68dc9c6059b9ee025dd6c7f2872fe71c818dc080f7621e1a70,18926
aff65fcdc53721f7a8f20cf8aee4b4506fc185ef3eb92d2e55b2266fb4d9dbe3,d305ce3c1216ac8e5adb154c83741bdbbc4697ae2f4cf8245ed277dbbff429c3,bd3f29e24dc18bd8ddc1644c06372102106450c22744b1966241e3b8729ba549,18927
aff65fcdc53721f7a8f20cf8aee4b4506fc185ef3eb92d2e55b2266fb4d9dbe3,d305ce3c1216ac8e5adb154c83741bdbbc4697ae2f4cf8245ed277dbbff429c3,7866bf7a61ff2b27da9feabf1461b357e826a80afbe44d1089d340a95bd11c77,18928
aff65fcdc53721f7a8f20cf8aee4b4506fc185ef3eb92d2e55b2266fb4d9dbe3,d305ce3c1216ac8e5adb154c83741bdbbc4697ae2f4cf8245ed277dbbff429c3,eae77bf3fe60deeb8af563828469b04e243e7bbbff246d4c7dfdbb547c59a91f,18929
5ab916c6a0a547a4fa27f767b431efeee691295edbd4e16d32e1ef298c9b615e,c0e2d5fac923ea3b79e82f44ce459619e69314142e6fbea06458bc063220043c,65ee4d7e572e97b146f8c37d50fe7091a31103264ab1a1ced02a5f087b5e404e,18930
fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,7c42a90d9c794561b7250f99f5a5f5d515b1cace00199795540351d383048193,86889511cac1acf20ce182c9666bc7a4e886c1a7c7edc3d93e042203874e0eef,18931
485eb2fdfb5586b73e102298d3a4a46ccf5d92a8a0301a1a54eab898d63380a4,1acde7f8619360a57224472b8093574286d7f0456844971b684dcec79129b6fe,1a7d9aa46eb0790bce63a6010a668dca5e82fd185a09cc90176f4273a54ca801,18932
fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,e92b4fc65472ade857e78c284498c7f5b2f054b0d3a6459539b0216081017abf,1d986c9819de47e9f57ab3e6d83fc625f4e0120ea3d0132929909f66185fa5ea,18933
b4ddf4a76f482fc56c7aa079340ceb8e10e707e5994ce1195c6cb6e158f21402,f3f93123c35ed5db772d8340ed549704c8374ab2bd9fe7bbc7cbbba82f32da97,a47227d314f27a5d8d23f1db3fbf9529a64aceb0cfd698f4d68c2dbfb7e61b38,18934
b4ddf4a76f482fc56c7aa079340ceb8e10e707e5994ce1195c6cb6e158f21402,f3f93123c35ed5db772d8340ed549704c8374ab2bd9fe7bbc7cbbba82f32da97,04e52ef2665afc27574f42f47049c8d781e0396b1fe1c2ecf7e36825d03c70e8,18935
8b4aca7fe8c8a3a837107f9ae56fb5799e2d68f1f4ccd406a3c78d4066693438,c07279d7dc299474df73befd2cea9e6fb07204bdabfce234651de585546f17e8,7560eda2bfe63f9a67a506fc9a4341927ede0cbbb9e6ffc41f27921262638373,18936
8b4aca7fe8c8a3a837107f9ae56fb5799e2d68f1f4ccd406a3c78d4066693438,c07279d7dc299474df73befd2cea9e6fb07204bdabfce234651de585546f17e8,6b5e4327e7f0238b9879a3a839cd76a45d523dc7ae54183202a66083c917e078,18937
64d675272c46c04ffffd05aca2fe1cd6e343625a56ef26f27a4c23193f3a8e99,8d178decc030c953c39fc35209f652bc41b2920976a62ec504ea8eeb4aea3a46,f65904f203896ff36aa595234c8368a4a7106b9fc8e8a054537605db0c8c9188,18938
e1ee2c4b7000b0df88473baf6a8d1fa6e5ae277f7490b8d8bb5c69ba11d81aa4,05c3bb78b1ea85409ef89979620830f778a66683c8be508e4746ca593bea5dcf,c90740168206196e64447aa048cdb67303ac586375fd4258b7e07938b945b303,18939
2192e50294b561423153e4db719dc6d8d34958c3d7e723298999d927f2bb6ff7,d9c8145b2f978c8b86ac33127df35767b7b318c8fc0f83690085e827c6f98b14,676de166a631317cdf90e26603e2708b254b6cfad2d1a620f9a33f53407a24e1,18940
60352516e53bf28cf7f54f158ecc84e6e4dd3b160f16e602f8c9262c4f5cf324,d709fe7271c3cf1b35b238287d6035ce623853360a9448335432e6eabaebf986,cd39b82067fed188c99987aeb907b63d9d641061badfcdf1f5cb4ce7e203725c,18941
7af3bb5406d302f25079af17d1bbab50a16aaf2de266dbff34ef73bc2146b437,66247ea5468a16e0b3ff96fe812864421eabce25c4990be3aa30a3c29a07fc63,be3ca855e229e1548df95d358562b03f86cc9c74e79995f38020e6bc0c4f33ad,18942
7af3bb5406d302f25079af17d1bbab50a16aaf2de266dbff34ef73bc2146b437,66247ea5468a16e0b3ff96fe812864421eabce25c4990be3aa30a3c29a07fc63,c1354a92b4b192cb0b65417b8550b1dc290e696866d49dbbaf6c176cba4adc20,18943
611d0baa20577158d9a4427185491783d318d1846f498296cda2f17f60c33ff4,473c4725fc4680e094ee5b8438f66f0e8b9e3d6e1b90de0b69a9a1e671168794,8b26741fcc331828c0021eb4012d24b18ad49eb757fdf5a33e05ac155f5f904e,18944
4dce06f9183c6df15b5cecfc560b6a39452b2040667d381dc1bab1befbf58e87,63a84a22b6880f42af732a4e052601588a380a7907e4f3b80664db57d2af8007,e6090dccffd68aa4cde6c51e11e3346922372a56fe7ffa5f8c3f7420b5e95ace,18945
d70d6a541c4e5a258b729a996b19be82a38140305bb6cfb62347be436419aa26,2dfb6176c006766a63137ee5f63a629f5c86e1efda03fe55f9ee00ef1c835f07,67311f64012287fd5090b18896b64327872c9b1139c016b0f12b889c841dc0fc,18946
d70d6a541c4e5a258b729a996b19be82a38140305bb6cfb62347be436419aa26,2dfb6176c006766a63137ee5f63a629f5c86e1efda03fe55f9ee00ef1c835f07,633d28b9a8a0dfdde0912742b0ee0a017cdfb25c6a992f915822441f267d0e93,18947
1af5d044fbf506f67da61f50dafc0c8fc27fd45abe54dbf142bae5eeec906d4a,1b78fe9e193efac9f3101bc6154e1deebdce88daf0440616bfaef14bbe46a0e0,837c432110ee9cc4336926741f1bd52f1e077115a1e82c57818193ce9d57fe15,18948
813575fb0e903830c0660231402549aa70c00777d21faab9625c08dc40721814,90aa77859cd77a92b59852ecfd324e4de5d146c895dec0e177c0150c278a1a06,bf919b4cabf476717e6ad1de1b78b90d1290fc2c2272c636a9819a1eb1fb7897,18949
e9e62a63183dc9113da1fe9b741972b959671317ade816cc2774ff774837d719,973b5371cfe92731401baf615aac000c63d4b19dc2e4c2f5f531c2e47351f96e,11cfe37c532d95449a9f4ae6b0984ccb001262be0e672f60719575616daea946,18950
d4ff63e4ded86dc4c538d093e5f3a077c3310bd0a2b3d85ae833aa8cf13fa603,b1b4f59267d753dce2d722a3fe7a93ab3ac8c523990aa2123f81044553295445,5f593c44d400186527bc832870bb6db00c8a295075a87bdb4515a2851b687c17,18951
3bab2b5fc0051e3bebc7e8aec3cfb9a8fb001124c7c497065cafe55d4fd47342,a083bc9e76a9f3f34c2d33f7facc4b754728d7940c71fad4bdd084a143723b06,bd1a7eb5053898450bd2a36b2a496c2773b2a54c8a7bbc154fbad563b8e27cad,18952
aff65fcdc53721f7a8f20cf8aee4b4506fc185ef3eb92d2e55b2266fb4d9dbe3,d305ce3c1216ac8e5adb154c83741bdbbc4697ae2f4cf8245ed277dbbff429c3,b349e5cbff7459563c50a929f01b68b32660b8f32173b568c5a2cb3b48556f3b,18953
aff65fcdc53721f7a8f20cf8aee4b4506fc185ef3eb92d2e55b2266fb4d9dbe3,d305ce3c1216ac8e5adb154c83741bdbbc4697ae2f4cf8245ed277dbbff429c3,7cfa34221ed266a376b10d80bd6765b9d25ea487fe6be9cc7e965cabd741ebdb,18954
aff65fcdc53721f7a8f20cf8aee4b4506fc185ef3eb92d2e55b2266fb4d9dbe3,d305ce3c1216ac8e5adb154c83741bdbbc4697ae2f4cf8245ed277dbbff429c3,5bcb8b9573beb5b6feb2c0e33d709a2676ab4cea38ffe7dd6cd533bb79a7a7ed,18955
f726b110ecdf086753de6e4398ca71806368cfde782ab635e65caf4b846a2d41,edaac9fce25c9164df0d805ba4b254c853f50750a3d8103cfa818ccbfab786b8,1a423693247bb6c16ec2f704d5244b141731ac631973bfe460c31b12b8ca0538,18956
2847209ce62625b3c88dbfa1b21bdcf359fe33941346246ebc8db98466d388e3,2e8c44d8781862f57353f1bc3f9b34a7e32aeb36759a372ccd10096725435fe7,0806348b6833069ed6ee2e1cd53658fbef428799642c56a6c141b7f17f91daae,18957
2847209ce62625b3c88dbfa1b21bdcf359fe33941346246ebc8db98466d388e3,2e8c44d8781862f57353f1bc3f9b34a7e32aeb36759a372ccd10096725435fe7,25e3ab0fb5485edf25f2b90ed928721e49282e02ecf0426328cfc9a3d9d08b36,18958
2847209ce62625b3c88dbfa1b21bdcf359fe33941346246ebc8db98466d388e3,2e8c44d8781862f57353f1bc3f9b34a7e32aeb36759a372ccd10096725435fe7,ae99ef624898a9f41949e5a447d6bf3933c7f142da1e90bb70e74b7fc854fbf0,18959
aff82e477c1e7c30aa6105b92bf02c17bb3da869877893441eed9ebdad6cd94f,b89b42a4441ab8a594b20841016b65395e75da2cd12a442f5c43569c074eab22,343dfaf953adde88bc64596a395cab09835ffd8e3815425b3417289c601ba4c3,18960
aff82e477c1e7c30aa6105b92bf02c17bb3da869877893441eed9ebdad6cd94f,b89b42a4441ab8a594b20841016b65395e75da2cd12a442f5c43569c074eab22,2aa372dd500d142d0f5aaaabe6154462e9bf1d4fe51db4ea4eb19289b79847fd,18961
a76f5fadbeb63d746a8dd8a93edb88d317535483c34603d41f3778f4735a81a6,b7450ed0dd15bc4b3fbd9cebbdbdec636a5a8d4a8a1031d50a3e655bac4f328b,d29ad8150e9bfb690dae21f3eb59f4345183f97bad3dc039ceb7fed51c77631c,18962
652fa7277c99d8d9e27a73f191d782c0c057e2d7c906f341b8daa6ebdde55789,a6cf1d011fa69bf2450d7734c45c9578b9833ff4ee3df5a15e224ae6c2e2e062,42933ff839badd01dd85c73ad302bd75a64991793d9eb27d7fc0c6018e275fff,18963
5524fe1574093d802919cc813a02cd2deabc49aa9da4d68c6060ab65bfe849af,f6c4184427d6cba59b8759b16b60ab73b9d199f6ca6fdbfe5cb7a134e3a0c019,7c76b741c9f5d007669ce5d3c0a49ca731cccfa7c58da720d347628640b53e40,18964
a4cd3b9a36838a70abc013e576eaadf824fb0c45e78c57c74a5da43fa7df1eb2,13bbe43c06a47f5419c64ee8a991a7bfccb7e9057bb14e9dacd57a42f6d4c5e7,e87e8f8e6f91e91a0bd9f42a90a330693a898300d6072aaff8fae6111b8c62d0,18965
fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,7c42a90d9c794561b7250f99f5a5f5d515b1cace00199795540351d383048193,a8bda534525873838cd1cdd613a6ed55785c390a75f258636d32d23881008bed,18966
9616ca53b53d4a5dcaa7307dfc828d22fca708a3278474ad2e94e68da3f3cf8b,876434cb85c207548d3ce04d92618ade120a853035640c4d4a81a055732e4fe3,e3fc823b2a2717d7718bca3ddbf8b82df47431d868680cc90d17b7baae4a0ce7,18967
9616ca53b53d4a5dcaa7307dfc828d22fca708a3278474ad2e94e68da3f3cf8b,876434cb85c207548d3ce04d92618ade120a853035640c4d4a81a055732e4fe3,b24eb6eef548321e730143364c5b96f3d365569834df9a5873587e70499f0d8e,18968
c47a705e057745e7b4a8cf0ab993246ac92b113536a400d7317c1f80d0df693e,0ccb0272b30a673c4b5323350f73dcbcb443692ec17607aced7e926e5838ddc5,22ae43d2572a0e18077b225d3c4d9c6465766cc7d73b642ac073206a01ddac76,18969
c47a705e057745e7b4a8cf0ab993246ac92b113536a400d7317c1f80d0df693e,0ccb0272b30a673c4b5323350f73dcbcb443692ec17607aced7e926e5838ddc5,480716626aeae03ad4d63ea4337f6b8af03533db6c8a178216ba1d9b829b1c87,18970
52379e8d9e0d56000291932d7030bb27e397aa9ef3acc770e22ef5f5b03859d5,9f2e57542c325c46443fe244148271ff380c4b20807c15da8c91d7c8dd3555e5,724913200a2fdb958f965f78742e64a253088841170185894c6e6a468e0304ac,18971
4c4084400b636cef78bc47a4b4fec09113af3d2a2776b35efb7b8d333d82dbaf,c13513568e49411ee9ecb1b14e329251b7742f9f4f6755db041ab7e6321eb718,95e60a80f8cddb544901eb2fcf06ad086bdfc1a1fdabf1bf1b1ea5a8f1ec25c2,18972
4c4084400b636cef78bc47a4b4fec09113af3d2a2776b35efb7b8d333d82dbaf,c13513568e49411ee9ecb1b14e329251b7742f9f4f6755db041ab7e6321eb718,95607f3f011bef3da3dcb743b27dae2aa03b20bde44611f11d217fd5e98a403b,18973
813575fb0e903830c0660231402549aa70c00777d21faab9625c08dc40721814,90aa77859cd77a92b59852ecfd324e4de5d146c895dec0e177c0150c278a1a06,8aaba2b5ca280f1695ac8b5e992f8f64870f27e244c5482bdaec6a18a7c7c7d4,18974
b7c8c3fc93e3ea0e7e9451e6f51bcef65c82079c04e3b524bc4ee81109f7d367,332242820c4913519256dd203a1edb2f0da28b95615e9ae03c565b9b3b866228,40349bf17fda8964ceeadb1def516dcbbff98f532231e00d662e9d00d8ab8b32,18975
8cf68bca00c3e3d9f7e2d53b70b40c1ac7201c167f546e7341f16d8dff4f2733,51fe4f6198ebc7a41c6fe9f1d76528a9826a4a0c325bc51af2a43b4abe6a408f,65cfc82e40d58fb98567334a3479fd723c8a9379ab70951c95ac384c14c61ac7,18976
02f70d020ab4905c85d4cde442a9e92b12a2eb474275754b66bb7fadaf70b47b,10bbaf974dc809f054303fce4155a8c0f5120c07a0d886ccb2077f98272362d2,c8723f78da97a7f6be8a7785de86fd203a6d5a6391cb619115e37dea95e613cc,18977
31f520510a8990b85359bd826db7644027fbc43e1fdc1b7533dc679efde4d5eb,b71650bc77d68b3b027da33549009bd89a3791d9b7e47fd9d04a4eeb1f1d4e46,7ef16f33a4abdc48572318dd49f17fff53f1561a5ee98d8bc03a4a6ff782a78b,18978
31f520510a8990b85359bd826db7644027fbc43e1fdc1b7533dc679efde4d5eb,b71650bc77d68b3b027da33549009bd89a3791d9b7e47fd9d04a4eeb1f1d4e46,971e98ca40fe56f7b712d4afd28001695a85fc4103643fa92f185595a6b7b4f2,18979
8e1a82631892891fdf4cd778ad70d168647bab4b9be22efb2c78abf225efca76,73cde5d22cfb00827c211a0bb6609115f17f69053b2917d848586da18c278295,6463e8fb3b194b587a9c67df9b2f740d6fa1689484644ff87d8da20652fcb1ea,18980
92b63724fc7a6c6a6c55a9f85f0f370a435fe856a14cea5e735cfc5cd71d420b,6c685ec292976c9623d00e10c54aa1e1b057472bd013b3c28ce38f51caa13801,a07889a9f0a6d6a9aacd4d330bbb19a56185bfde56046f8af7a681c61417660d,18981
b12c02462e63f48f5efe4bab37298b71ac9c1507788368111de91a5905f5fb53,d5f9d48266414f5cdf6bcc2938e31700d281e4d96fdfed46a62c620923974d31,bb272205b4bcdef0bb72961396c2c2069b54bc29fb4baeb1066299555cd76a06,18982
3d7653f9cd7b30a2da8cf8aba08e48dae77a80f57887c58a8424e4661c0bc4b4,1129fa4213c79137da6f4812a2c7653cfa2f28828dd42e1509891d2ec89330e8,0473f62fde71c028f8884c66641f8916750f34ab07bdc6b078c47f6abecbd2ce,18983
3d7653f9cd7b30a2da8cf8aba08e48dae77a80f57887c58a8424e4661c0bc4b4,1129fa4213c79137da6f4812a2c7653cfa2f28828dd42e1509891d2ec89330e8,91362ef988d0542c0d56a3b881672d3fd2a1de8c4b6d2a69ac25b84a8142a643,18984
3d7653f9cd7b30a2da8cf8aba08e48dae77a80f57887c58a8424e4661c0bc4b4,1129fa4213c79137da6f4812a2c7653cfa2f28828dd42e1509891d2ec89330e8,02402932d0bb2e7f04e6afb8f9178bcf26ebee6098d3bafdb24728bdf06130d3,18985
ce60184957a492cca696fd8fe47e6762473f6dd0584c8339f911cee1d80c75c3,12c91ba38672f30c35d2ccbea7b3757572fa5352894ad6d10bd0b4fbbd79e201,b9eac345655f50fb275cff505fde460529de45d66313f42d013491f3aec19286,18986
ce60184957a492cca696fd8fe47e6762473f6dd0584c8339f911cee1d80c75c3,12c91ba38672f30c35d2ccbea7b3757572fa5352894ad6d10bd0b4fbbd79e201,a363a3c385c6455a2f0599a7b642f1c3d9dae2837620146e57edba14bb77df9e,18987
ce60184957a492cca696fd8fe47e6762473f6dd0584c8339f911cee1d80c75c3,12c91ba38672f30c35d2ccbea7b3757572fa5352894ad6d10bd0b4fbbd79e201,cfb712f44b0a2c27cd9fbbd24216c182464a6e0b187f6f53e5e4dd73fc7e325f,18988
cc70adf0b7dc08ff517a3a7fb31123d2ed4822996a3ab69d2b7b0f99ee0513ca,6aa58f3febd5eeb9b4af2c36d95d2a20820fa10842982d1953cd5f603870afc5,b1cd521451efb4b6092e1e9ed305bf2a40f7d4f68cdf1a3a7b8d7ca8d68fbe09,18989
aff65fcdc53721f7a8f20cf8aee4b4506fc185ef3eb92d2e55b2266fb4d9dbe3,d305ce3c1216ac8e5adb154c83741bdbbc4697ae2f4cf8245ed277dbbff429c3,65959ca40af8487fdfb9095c3b1e19524ab94f31cd1dfb4d7fedae509c20c62a,18990
aff65fcdc53721f7a8f20cf8aee4b4506fc185ef3eb92d2e55b2266fb4d9dbe3,d305ce3c1216ac8e5adb154c83741bdbbc4697ae2f4cf8245ed277dbbff429c3,d0c44c7b85f0ef30d3261c203f0367529fb5342cede95c960439fd096f04b4c0,18991
aff65fcdc53721f7a8f20cf8aee4b4506fc185ef3eb92d2e55b2266fb4d9dbe3,d305ce3c1216ac8e5adb154c83741bdbbc4697ae2f4cf8245ed277dbbff429c3,f838c0657a82b1fe7e87605048ce6de8df57145fef24c4f80490ff4b0549a6d5,18992
